piece_id,piece_name,type
30408pb05,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Special Forces Clone Trooper Pattern",PART
30408pb06,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Dark Blue and Sand Blue Pattern",PART
30408pb07,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Dark Bluish Gray and Light Bluish Gray Pattern &#40;Jek-14&#41;",PART
30408pb08,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Sand Blue Marks and Tan Dirt Stains Pattern",PART
30408pb09,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Dark Azure and Dark Bluish Gray Pattern &#40;Rebels Cartoon Style&#41;",PART
30408pb10,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Dark Bluish Gray and Sand Blue Pattern &#40;Shadow Stormtrooper&#41;",PART
30408pb11,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Dark Blue and Sand Blue with Scratches Pattern &#40;Imperial Jet Pack Trooper&#41;",PART
30408pb12,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes, Red and Sand Blue Pattern &#40;Imperial Shock Trooper&#41;",PART
30408px3,"Minifigure, Headgear Helmet SW Stormtrooper, AT-AT Driver Pattern",PART
30408px3b,"Minifigure, Headgear Helmet SW Stormtrooper, AT-AT Driver with Large Black Triangle Pattern",PART
30408px5,"Minifigure, Headgear Helmet SW Stormtrooper, Shadow Trooper Pattern",PART
30408px6,"Minifigure, Headgear Helmet SW Stormtrooper, 2 Chin Holes Pattern",PART
30409,"Minifigure, Hair Female with 2 Buns &#40;Princess Leia&#41;",PART
30410,"Minifigure, Hair Pulled Back",PART
30480,"Minifigure, Head, Modified SW C-3PO / K-3PO Protocol Droid Plain",PART
30480pb01,"Minifigure, Head, Modified SW C-3PO / K-3PO Protocol Droid with Yellow Eyes Pattern",PART
30483pb01,"Minifigure, Head, Modified SW Wookiee, Chewbacca Pattern",PART
30552,Hinge Cylinder 1 x 2 Locking with 1 Finger and Axle Hole on Ends with Slots,PART
30553,"Hinge Cylinder 1 x 2 Locking with 2 Fingers, 9 Teeth and Axle Hole on Ends with Slots",PART
30561,"Minifigure, Headgear Helmet SW Royal Guard",PART
30563,"Minifigure, Head, Modified SW Watto Plain",PART
30602,"Slope, Curved 2 x 2 Lip",PART
3062b,"Brick, Round 1 x 1 Open Stud",PART
3062bpb040,"Brick, Round 1 x 1 Open Stud with SW IG-88 Head Pattern",PART
3062bpb054,"Brick, Round 1 x 1 Open Stud with SW IG-88 Head Pattern 2",PART
3062bpb061,"Brick, Round 1 x 1 Open Stud with SW Bucket &#40;R1-J5&#41; Head Pattern",PART
3062bpb067,"Brick, Round 1 x 1 Open Stud with SW IG-11 Head Pattern",PART
30663,"Vehicle, Steering Wheel Small, 2 Studs Diameter",PART
3068b,Tile 2 x 2 with Groove,PART
3068bpb0596,Tile 2 x 2 with Groove with SW Droid T7-O1 Panel Pattern,PART
3068bpb0849,Tile 2 x 2 with Groove with Silver Stripe and Rectangles &#40;SW Gonk Droid&#41; Pattern,PART
3069b,Tile 1 x 2 with Groove,PART
3069bpb0048,Tile 1 x 2 with Groove with Bedroll Light Gray Pattern,PART
3070b,Tile 1 x 1 with Groove,PART
3070bpb083,Tile 1 x 1 with Groove with SW Snowtrooper Backpack Pattern,PART
3070bpb086,Tile 1 x 1 with Groove with SW Snowtrooper Backpack Ep 7 Pattern,PART
3070bpb090,Tile 1 x 1 with Groove with Black and Dark Bluish Gray SW Rebel Alliance Jet Pack Pattern,PART
3070bpb091,Tile 1 x 1 with Groove with SW Galactic Empire Jet Pack Pattern,PART
3070bpb138,Tile 1 x 1 with Groove with SW First Order Jet Pack Pattern,PART
3070bpb139,Tile 1 x 1 with Groove with SW Sith Trooper Jet Pack Pattern,PART
32000,"Technic, Brick 1 x 2 with Holes",PART
32002,"Technic, Pin 3/4",PART
32014,"Technic, Axle and Pin Connector Angled #6 - 90 degrees",PART
32015,"Technic, Axle and Pin Connector Angled #5 - 112.5 degrees",PART
32062,"Technic, Axle  2L Notched",PART
32138,"Technic, Pin Double with Axle Hole",PART
32192,"Technic, Axle and Pin Connector Angled #4 - 135 degrees",PART
32449,"Technic, Liftarm Thin 1 x 4 - Axle Holes",PART
32529,"Technic, Pin Connector Plate with One Hole &#40;Single on Bottom&#41;",PART
32611pb01,"Minifigure, Head, Modified SW M-OC Hunter Droid Pattern",PART
32838pb01,"Minifigure, Head, Modified SW Mon Calamari with White Hat and Pearl Gold and Black Eyes Pattern &#40;Quarrie&#41;",PART
32967,"Minifigure, Hair Female Swept Sideways with Ponytail",PART
32968,"Minifigure, Headgear Helmet SW First Order Shuttle Pilot",PART
32969,"Minifigure, Hair Pulled Back with Tied Section",PART
33172,Carrot / Club,PART
33183,Carrot Top / Twig,PART
33492pb01,Cone 1 1/2 x 1 1/2 x 2/3 Truncated with BB-9E Droid Pattern,PART
33648c01pb01,"Minifigure, Headgear Helmet SW Rebel Pilot Raised Front with Trans-Yellow Visor with Yellow Diagonal Stripes, PDG Back and Alien Letters Pattern",PART
33648c01pb02,"Minifigure, Headgear Helmet SW Rebel Pilot Raised Front with Trans-Yellow Visor with Blue Stripe and Black and White Checkered Pattern",PART
33648c01pb03,"Minifigure, Headgear Helmet SW Rebel Pilot Raised Front with Trans-Yellow Visor with Blue Diagonal Stripes and Dark Bluish Gray Alien Letters Pattern",PART
3464,Wheel Center Small with Stub Axles (Pulley Wheel),PART
35480,"Plate, Round 1 x 2 with Open Studs",PART
35494,"Minifigure, Hair Mid-Length Wavy with Center Part and Sidelocks",PART
35741pb01,"Minifigure, Hair Male Tousled with Pearl Dark Gray and Dark Tan Headset with Microphone Pattern",PART
35742pb01,"Minifigure, Hair Combo, Hair with Hat, Swept Sideways with Ponytail, Black, White and Red First Order Insignia and Black Flap Pattern",PART
36036,"Lower Body, Skirt",PART
36036pb001,"Lower Body, Skirt with SW Robe and Dirts Stains Pattern",PART
36036pb002,"Lower Body, Skirt with SW Robe, Dark Orange Hose and Dark Brown and Dark Orange Flecks Pattern",PART
36036pb008,"Lower Body, Skirt with SW Elite Praetorian Guard Robe Pattern",PART
36036pb009,"Lower Body, Skirt with SW Robe with Yellow and Red Ornaments over Dark Red Dress Pattern",PART
36036pb011,"Lower Body, Skirt with SW Robe and Medium Nougat Plates and Dark Tan Pipes Pattern",PART
36036pb014,"Lower Body, Skirt with SW Princess Leia Robe Pattern",PART
36037,"Minifigure, Hair Female Mid-Length Combed Behind Ear",PART
36038pb01,"Minifigure, Head, Modified SW Wookiee with Double Bandolier and Pouch, Chewbacca with Medium Nougat Face Fur and Teeth Pattern",PART
36038pb02,"Minifigure, Head, Modified SW Wookiee with Double Bandolier and Pouch, Chewbacca with Medium Nougat Face Fur, Teeth and Goggles Pattern",PART
36039pb01,"Minifigure, Headgear Helmet SW Stormtrooper, Raised Forehead Type 2, Tan and Dark Bluish Gray Dirt Stains Pattern",PART
36042pb01,"Minifigure, Headgear Hood 3 Tiers Front to Back with Hexagonal Facial Opening and Breathing Apparatus with Small Black Grille Pattern",PART
36043pb01,"Minifigure, Headgear Helmet SW Imperial Pilot, Raised Forehead with Black and Gray Goggles and Red Square Pattern",PART
36043pb02,"Minifigure, Headgear Helmet SW Imperial Pilot, Raised Forehead with Black Goggles with Silver Border Pattern",PART
36048pb01,"Minifigure, Headgear Helmet SW Stormtrooper, Raised Forehead, Imperial Patrol Trooper Pattern",PART
36059pb01,"Minifigure, Head, Modified SW Moloch Pattern",PART
36060,"Minifigure, Hair Coiled and Short",PART
3623,Plate 1 x 3,PART
3624,"Minifigure, Headgear Hat, Police",PART
3626b,"Minifigure, Head &#40;Plain&#41; - Blocked Open Stud",PART
3626bp01,"Minifigure, Head Standard Grin Pattern - Blocked Open Stud",PART
3626bp03,"Minifigure, Head Standard Grin with Pointed Moustache Pattern - Blocked Open Stud",PART
3626bp05,"Minifigure, Head Standard Grin, Black Eyebrows, Thick Mouth Pattern - Blocked Open Stud",PART
3626bp06,"Minifigure, Head Male Eyebrows and Headset Pattern - Blocked Open Stud",PART
3626bp69,"Minifigure, Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Pattern - Blocked Open Stud",PART
3626bp7a,"Minifigure, Head Male Brown Hair over Eye and Black Eyebrows Pattern - Blocked Open Stud",PART
3626bpb0024,"Minifigure, Head Beard with Brown Trim Beard &#40;forked below mouth&#41; and Eyebrows, Headset Pattern &#40;SW Obi-Wan Kenobi&#41; - Blocked Open Stud",PART
3626bpb0033,"Minifigure, Head Balaclava with Silver Framed Face and Headset Pattern &#40;SW Jango Fett&#41; - Blocked Open Stud",PART
3626bpb0035,"Minifigure, Head Male Stern Eyebrows, White Pupils and Chin Dimple Pattern - Blocked Open Stud",PART
3626bpb0037,"Minifigure, Head Male Cheek Lines with Dark Bluish Gray Stern Eyebrows Pattern &#40;SW Grand Moff Tarkin&#41; - Blocked Open Stud",PART
3626bpb0039,"Minifigure, Head Male Straight Small Smile and Black Curved Eyebrows Pattern - Blocked Open Stud",PART
3626bpb0071,"Minifigure, Head Glasses with Black Goggles, Gray Chin Strap Pattern &#40;SW Imperial AT-ST Pilot&#41; - Blocked Open Stud",PART
3626bpb0074,"Minifigure, Head Male Brown Eyebrows and Black Chin Strap Pattern - Blocked Open Stud",PART
3626bpb0075,"Minifigure, Head Male Brown Thick Eyebrows, Blue Eyes, Scar and Lines Pattern &#40;SW Clone Wars Anakin&#41; - Blocked Open Stud",PART
3626bpb0076,"Minifigure, Head Female with Peach Lips, Blue Eyes, Tan Bangs Pattern &#40;SW Juno&#41; - Blocked Open Stud",PART
3626bpb0077,"Minifigure, Head Beard Stubble, Arched Eyebrows, White Pupils and Scars Pattern - Blocked Open Stud",PART
3626bpb0079,"Minifigure, Head Alien with Face Mask with Black Goggles and Chin Lines Pattern &#40;SW Clone Pilot&#41; - Blocked Open Stud",PART
3626bpb0111,"Minifigure, Head Alien with SW EV-9D9 Droid, Yellow Eyes Pattern - Blocked Open Stud",PART
3626bpb0121,"Minifigure, Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Pattern - Blocked Open Stud",PART
3626bpb0127,"Minifigure, Head Child Brown Eyebrows and Freckles, Large Pupils Pattern - Blocked Open Stud",PART
3626bpb0159,"Minifigure, Head Male Arched Eyebrows and Thin Line Mouth Pattern &#40;SW Mace Windu&#41; - Blocked Open Stud",PART
3626bpb0167,"Minifigure, Head Alien with Red Eyes and Red Lips Pattern &#40;SW Bib Fortuna&#41; - Blocked Open Stud",PART
3626bpb0214,"Minifigure, Head Moustache Thin, Standard Grin, Eyebrows, Small Eyelashes Pattern &#40;SW Lando&#41; - Blocked Open Stud",PART
3626bpb0215,"Minifigure, Head Male Stern Black Eyebrows, Black Eyes and Frown Pattern - Blocked Open Stud",PART
3626bpb0224,"Minifigure, Head Male Scars Gray Left & Right, No Eyebrows Pattern &#40;Darth Vader revised&#41; - Blocked Open Stud",PART
3626bpb0235,"Minifigure, Head Dark Orange Trim Beard &#40;round below mouth&#41; and Eyebrows Pattern - Blocked Open Stud",PART
3626bpb0237,"Minifigure, Head Male Scars Red Left & Right, No Eyebrows Pattern - Blocked Open Stud",PART
3626bpb0238,"Minifigure, Head Male Angry Black Eyebrows, Yellow Eyes and Gray Wrinkles Pattern - Blocked Open Stud",PART
3626bpb0244,"Minifigure, Head Male Scars, Damage Pattern &#40;Darth Vader Battle Damaged&#41; - Blocked Open Stud",PART
3626bpb0249,"Minifigure, Head Beard with Brown Trim Beard &#40;forked below mouth&#41; and Eyebrows Pattern - Blocked Open Stud",PART
3626bpb0250,"Minifigure, Head Alien with SW Ten Numb, Breathing Mask Pattern - Blocked Open Stud",PART
3626bpb0251,"Minifigure, Head Alien with SW Jawa, Yellow Eyes with Small Black Dots Pattern - Blocked Open Stud",PART
3626bpb0252,"Minifigure, Head Male SW Gray Stubble and Gray Eyebrows Pattern &#40;Owen Lars&#41; - Blocked Open Stud",PART
3626bpb0263,"Minifigure, Head Beard with SW Gray Beard and Eyebrows, Lines under Eyes, Furrowed Brow Pattern - Blocked Open Stud",PART
3626bpb0310,"Minifigure, Head Male Scars Gray Left & Right, Gray Eyebrows Pattern &#40;Darth Vader&#41; - Blocked Open Stud",PART
3626bpb0314,"Minifigure, Head Male Black Thick Eyebrows, Large Eyes, Cheek Lines Pattern &#40;SW Clone Wars Trooper&#41; - Blocked Open Stud",PART
3626bpb0315,"Minifigure, Head Alien with Blue Eyes and Red Lips Pattern &#40;SW Asajj Ventress&#41; - Blocked Open Stud",PART
3626bpb0316,"Minifigure, Head Beard Dark Orange, Eyebrows and Moustache and Large Blue Eyes Pattern &#40;SW Clone Wars Obi-Wan Kenobi&#41; - Blocked Open Stud",PART
3626bpb0317,"Minifigure, Head Male Thick Eyebrows, Brown Eyes, Five OClock Shadow Stubble Pattern &#40;SW Captain Rex&#41; - Blocked Open Stud",PART
3626bpb0318,"Minifigure, Head Alien with Blue Eyes and White Lines Pattern &#40;SW Ahsoka&#41; - Blocked Open Stud",PART
3626bpb0321,"Minifigure, Head Male Angry Black Eyebrows, Yellow Eyes with Black Circles, Wrinkles Pattern - Blocked Open Stud",PART
3626bpb0322,"Minifigure, Head Beard Gray with Gray Eyebrows, Downturned Mouth, Deeply Furrowed Brow Pattern &#40;Dooku Clone Wars&#41; - Blocked Open Stud",PART
3626bpb0328,"Minifigure, Head Male Forehead and Cheek Lines, Furrowed Brow Pattern &#40;SW Clone Wars Mace&#41; - Blocked Open Stud",PART
3626bpb0357,"Minifigure, Head Reddish Brown Moustache and Bushy Eyebrows, Black Cheek Lines, White Pupils Pattern - Blocked Open Stud",PART
3626bpb0373,"Minifigure, Head Alien with SW Neimoidian Gray Facial Lines Pattern - Blocked Open Stud",PART
3626bpb0382,"Minifigure, Head Male Brown Stubble, Brown Eyebrows and Open Grin Pattern - Blocked Open Stud",PART
3626bpb0385,"Minifigure, Head Beard Brown, Black Pupils and Frown Pattern - Blocked Open Stud",PART
3626bpb0387,"Minifigure, Head Alien with Light Bluish Gray Face, Large Black Eyes and Yellow Headband with Red Star Pattern &#40;SW Turk Falso&#41; - Blocked Open Stud",PART
3626bpb0391,"Minifigure, Head Male Blue Eyes, Deep Brown Wrinkles Pattern - Blocked Open Stud",PART
3626bpb0392,"Minifigure, Head Beard with Dark Tan Trim Beard &#40;angular below mouth&#41; and Eyebrows, Black Eyes and Smile Pattern &#40;Crix Madine&#41; - Blocked Open Stud",PART
3626bpb0393,"Minifigure, Head Alien with SW Brown and Green Goggles and Light Nougat Face Pattern &#40;Hondo Ohnaka&#41; - Blocked Open Stud",PART
3626bpb0395,"Minifigure, Head Dual Sided Brown Eyebrows, Black Chin Strap, Smile / Worried Pattern - Blocked Open Stud",PART
3626bpb0401,"Minifigure, Head Male Stern Black Eyebrows, Pupils, Orange Visor and Chin Strap Pattern - Blocked Open Stud",PART
3626bpb0402,"Minifigure, Head Male Stern Black Eyebrows, White Pupils and Orange Chin Dimple Pattern - Blocked Open Stud",PART
3626bpb0406,"Minifigure, Head Dual Sided Thick Eyebrows, Blue Eyes, Scar and Lines / Snow Goggles and Gray Bandana Pattern &#40;SW Anakin&#41; - Blocked Open Stud",PART
3626bpb0407,"Minifigure, Head Beard with SW Gray Beard and Eyebrows, Lines under Eyes, Furrowed Brow, White Pupils Pattern - Blocked Open Stud",PART
3626bpb0408,"Minifigure, Head Male Brown Eyebrows, White Glints and Chin Dimple Pattern &#40;SW Luke Skywalker&#41; - Blocked Open Stud",PART
3626bpb0410,"Minifigure, Head Female SW Barriss Offee, Blue Lips, Blue Tattoo Pattern - Blocked Open Stud",PART
3626bpb0412,"Minifigure, Head Male Scars Gray Left & Right, Gray Eyebrows, White Pupils Pattern &#40;Darth Vader&#41; - Blocked Open Stud",PART
3626bpb0416,"Minifigure, Head Dual Sided Female Eyelashes, Eye Shadow, Dark Red Lips, Smile / Frown Pattern &#40;Tamina, Leia&#41; - Blocked Open Stud",PART
3626bpb0424,"Minifigure, Head Grim Face with Cheek Lines, Thin Eyebrows and White Pupils Pattern - Blocked Open Stud",PART
3626bpb0442,"Minifigure, Head Male Brown Eyebrows, White Pupils and Brown Chin Dimple Pattern &#40;SW Han Solo&#41; - Blocked Open Stud",PART
3626bpb0443,"Minifigure, Head Male Scars, Bared Teeth Pattern &#40;SW Anakin Skywalker&#41; - Blocked Open Stud",PART
3626bpb0472,"Minifigure, Head Alien with Large Brown Eyes and Purple Lips Pattern &#40;SW Aayla Secura&#41; - Blocked Open Stud",PART
3626bpb0482,"Minifigure, Head Dual Sided Female Smile / Annoyed Pattern - Blocked Open Stud",PART
3626bpb0487,"Minifigure, Head Male HP Snape with Brown Lines and Crease Between Eyebrows Pattern - Blocked Open Stud",PART
3626bpb0499,"Minifigure, Head Alien with SW Shahan Alama Pattern - Blocked Open Stud",PART
3626bpb0500,"Minifigure, Head Alien with Red Eyes and Breathing Apparatus Ports Pattern &#40;SW Cad Bane&#41; - Blocked Open Stud",PART
3626bpb0519,"Minifigure, Head Male Large Blue Eyes and Cheek Lines Pattern &#40;SW Clone Wars Mandalorian&#41; - Blocked Open Stud",PART
3626bpb0528,"Minifigure, Head Dual Sided Alien with SW Luminara Unduli Purple Lips and Large Blue Eyes / Protective Eye Mask Pattern - Blocked Open Stud",PART
3626bpb0550,"Minifigure, Head Female SW Aurra Sing, Large Green Eyes and Gray Lips Pattern - Blocked Open Stud",PART
3626bpb0551,"Minifigure, Head Alien with SW Saesee Tiin, Large Eyes and Cheek Lines Pattern - Blocked Open Stud",PART
3626bpb0552,"Minifigure, Head Alien with SW Embo, Large Yellow Eyes, Black Lines on Back Pattern - Blocked Open Stud",PART
3626bpb0553,"Minifigure, Head Alien with SW Shaak Ti, Large Blue Eyes, White Lips Pattern - Blocked Open Stud",PART
3626bpb0554,"Minifigure, Head Alien with SW Sugi, Large Brown Eyes, Red Lips and Cheek Lines, Dark Purple Hair on Back Pattern - Blocked Open Stud",PART
3626bpb0563,"Minifigure, Head Male Brown Eyebrows, White Pupils, Cheek Lines Pattern - Blocked Open Stud",PART
3626bpb0620,"Minifigure, Head Beard with Brown Eyebrows, Moustache and Beard Pattern - Blocked Open Stud",PART
3626bpb0621,"Minifigure, Head Alien with SW Savage Opress, Yellow Zabrak Pattern - Blocked Open Stud",PART
42446,Minifigure Neck Bracket with Back Stud - Thin Back Wall,PART
3626bpb0622,"Minifigure, Head Alien with SW Ki-Adi-Mundi Pattern - Blocked Open Stud",PART
3626bpb0623,"Minifigure, Head Male SW Gray Stubble and Scar over Right Missing Eye Pattern &#40;Commander Wolffe&#41; - Blocked Open Stud",PART
3626bpb0624,"Minifigure, Head Dual Sided Child Freckles, White Pupils / SW Podracer Goggles Pattern - Blocked Open Stud",PART
3626bpb0625,"Minifigure, Head Alien with SW Eeth Koth Pattern - Blocked Open Stud",PART
3626bpb0626,"Minifigure, Head Male Stern Black Eyebrows, White Pupils Pattern &#40;SW Captain Panaka&#41; - Blocked Open Stud",PART
3626bpb0627,"Minifigure, Head Alien with SW Quinlan Vos Pattern - Blocked Open Stud",PART
3626bpb0634,"Minifigure, Head Dual Sided Dark Orange Eyebrows, White Pupils, Brown Chin Dimple, Determined / Smile Pattern - Blocked Open Stud",PART
3626bpb0651,"Minifigure, Head Dual Sided Stern Reddish Brown Eyebrows and Pupils / Gray Visor Pattern - Blocked Open Stud",PART
3626bpb0655,"Minifigure, Head Brown Eyebrows, White Pupils, Chin Dimple, Lopsided Grin Pattern - Blocked Open Stud",PART
3626bpb0664,"Minifigure, Head Balaclava with Face Hole, Stubble and Rakish Smile Pattern - Blocked Open Stud",PART
3626bpb0670,"Minifigure, Head Dual Sided Dark Orange Trim Beard, Closed Mouth / Bared Teeth Pattern - Blocked Open Stud",PART
3626bpb0671,"Minifigure, Head Dual Sided Sunken Eyes, Cheek Lines, Teeth / Closed Mouth Pattern &#40;SW Anakin Sith&#41; - Blocked Open Stud",PART
3626bpb0672,"Minifigure, Head Female SW Barriss Offee, Purple Lips, Dark Tan Tattoo Pattern - Blocked Open Stud",PART
3626bpb0679,"Minifigure, Head Male, Dark Tan Beard and Eyebrows, Orange Visor Pattern - Blocked Open Stud",PART
3626bpb0680,"Minifigure, Head Dual Sided Glasses with Black Goggles, Gray Chin Strap / Stern Eyebrows, Gray Chin Strap Pattern - Blocked Open Stud",PART
3626bpb0721,"Minifigure, Head Alien with SW Black Eyebrows, Eyes with Pupils, Frown, Implant on Back Pattern &#40;Lobot&#41; - Blocked Open Stud",PART
