item_id,item_name,year_released,item_type,views
325-2,Percy Pigs Wheelbarrow,1979,S,0
325-3,Shell Service Station,1966,S,0
325-4,Basic Building Set - GKC 70th Birthday edition,1990,S,0
3259-1,Kanoka Disk Launcher and Disk Promotional polybag,2004,S,0
326-1,Small Cottage,1965,S,0
326-2,Suburban Set,1968,S,0
3263-1,Goozle,2001,S,0
3264-1,Tez,2001,S,0
3265-1,Wazo,2001,S,0
3266-1,Tubes,2001,S,0
3267-1,Brick Runner,2001,S,0
327-1,Basic Building Set,1987,S,0
3270-1,Dream Cottage,1997,S,0
3271-1,Bobs Workshop,2001,S,0
3272-1,Scoop on the Road,2001,S,0
3273-1,"Bob, Lofty and the Mice",2001,S,0
3274-1,Bob and Muck Repair the Barn,2001,S,0
3275-1,Bobs Big Building Box,2001,S,0
3276-1,Muck and Scoop,2001,S,0
3278-1,Wallpaper Wendy,2002,S,0
3279-1,Busy Bob,2002,S,0
328-1,Moe Mouses Roadster,1979,S,0
328-2,Biplane,1967,S,0
3281-1,Naughty Spud,2002,S,0
3282-1,Clock Tower Bob,2002,S,0
3283-1,Dizzys Birdwatch,2002,S,0
3284-1,Bobs Busy Day,2003,S,0
3285-1,Wendy in the Office,2003,S,0
3286-1,Spud & Bird,2003,S,0
3287-1,Takutanuva,2004,S,0
3288-1,Packer,2007,S,0
3289-1,Muck & Roley in the Sunflower Factory,2007,S,0
329-1,Antique Car,1967,S,0
329-2,Bernard Bear and Pickup Truck,1979,S,0
3290-1,The Big Family House,1997,S,0
3292-1,Dizzys Bridge Set,2005,S,0
3293-1,Bennys Dig Set,2005,S,0
3294-1,Mucks Recycling Set,2005,S,0
3295-1,Roleys Road Set,2005,S,0
3296-1,Travis and the Mobile Caravan,2005,S,0
3297-1,Scoop and Lofty at the Building Yard,2005,S,0
3298-1,Lift and Load Sumsy,2006,S,0
3299-1,Scrambler and Dizzy at Bobs Workshop,2006,S,0
33-1,Small / Large Red Spoked Wheel,1977,S,0
330-1,Basic Building Set,1985,S,0
330-2,Gas Station,1978,S,0
330-3,Jeep,1968,S,0
3300-1,Harold the Helicopter,2006,S,0
3300000-1,"The Brick Apple LEGO Store Grand Opening Set, Rockefeller Center, New York, NY polybag",2010,S,0
3300001-1,Brickley,2011,S,0
3300002-1,Fire Place Scene Limited Edition 2011 Holiday Set 2 of 2,2011,S,0
3300003-1,LEGO Brand Retail Store,2012,S,0
3300005-1,"CPH Waterfront LEGO Store Grand Opening Exclusive Set, Copenhagen Kbenhavn, Denmark",2011,S,0
3300006-1,"The Routemaster Bus (LEGO Store Grand Opening Set, Westfield, London, UK)",2011,S,0
3300014-1,Limited Edition 2012 Holiday Set,2012,S,0
3300020-1,Christmas Tree Scene Limited Edition 2011 Holiday Set 1 of 2,2011,S,0
3301-1,Cargo-Loading Cranky,2006,S,0
3302-1,Soccer Field,1998,S,0
3303-1,Field Accessories,1998,S,0
3304-1,Dutch National Player polybag,1998,S,0
3305-1,World Team Player polybag,1998,S,0
3305-2,World Team Player - Limited Edition England polybag,1998,S,0
3305-3,World Team Player - Limited Edition Netherlands polybag,1998,S,0
3306-1,Soccer Goalies polybag,1998,S,0
3308-1,Tribune,1998,S,0
3309-1,Head Tribune,1998,S,0
331-1,Dump Truck,1967,S,0
3310-1,Commentator and Press Box,1998,S,0
sw0105,"Lando Calrissian, Cloud City Outfit Smooth Hair",2003,M,2
sw0810,"Qui-Gon Jinn, without Cape",2017,M,1
sw0199,"Sandtrooper - Orange Pauldron Solid, No Survival Backpack, No Dirt Stains, Helmet with Dotted Mouth Pattern and Solid Black Head",2007,M,1
3311-1,Camera Tower,1998,S,0
3312-1,Medics Station,1998,S,0
3313-1,Light Poles,1998,S,0
3314-1,Stadium Security,1998,S,0
3315-1,Olivias House,2012,S,0
3316-1,"Advent Calendar 2012, Friends",2012,S,0
3316-10,"Advent Calendar 2012, Friends Day  9 - Breakfast",2012,S,0
3316-11,"Advent Calendar 2012, Friends (Day 10) - Sled Trailer #1",2012,S,0
3316-12,"Advent Calendar 2012, Friends (Day 11) - Present for Dog",2012,S,0
3316-13,"Advent Calendar 2012, Friends (Day 12) - Dog",2012,S,0
3316-14,"Advent Calendar 2012, Friends (Day 13) - Stool and Plate with Candies",2012,S,0
3316-15,"Advent Calendar 2012, Friends (Day 14) - Dog Basket with Bone",2012,S,0
3316-16,"Advent Calendar 2012, Friends (Day 15) - Sled Trailer #2",2012,S,0
3316-17,"Advent Calendar 2012, Friends (Day 16) - Basket with Broom and Snow Balls",2012,S,0
3316-18,"Advent Calendar 2012, Friends (Day 17) - Mailbox with Letter",2012,S,0
3316-19,"Advent Calendar 2012, Friends (Day 18) - Lime/White Present With Letter",2012,S,0
3316-2,"Advent Calendar 2012, Friends Day  1 - Olivia, Long Sleeve Christmas Top",2012,S,0
3316-20,"Advent Calendar 2012, Friends (Day 19) - Handbag",2012,S,0
3316-21,"Advent Calendar 2012, Friends (Day 20) - Flower Arrangement",2012,S,0
3316-22,"Advent Calendar 2012, Friends (Day 21) - Fireplace",2012,S,0
3316-23,"Advent Calendar 2012, Friends (Day 22) - Christmas Tree",2012,S,0
3316-24,"Advent Calendar 2012, Friends (Day 23) - Medium Blue/White Present with Letter",2012,S,0
3316-25,"Advent Calendar 2012, Friends Day 24 - Corner Table with Beauty Accessories",2012,S,0
3316-3,"Advent Calendar 2012, Friends Day  2 - Sled",2012,S,0
3316-4,"Advent Calendar 2012, Friends Day  3 - Street Light with Garland",2012,S,0
3316-5,"Advent Calendar 2012, Friends Day  4 - Skis and Ski Poles",2012,S,0
3316-6,"Advent Calendar 2012, Friends Day  5 - Snowman",2012,S,0
3316-7,"Advent Calendar 2012, Friends Day  6 - Christina, Red Christmas Outfit",2012,S,0
3316-8,"Advent Calendar 2012, Friends Day  7 - Friends Accessories",2012,S,0
3316-9,"Advent Calendar 2012, Friends Day  8 - Table with Stool",2012,S,0
3317-1,German National Player polybag,1998,S,0
3318-1,English Player polybag,1998,S,0
332-1,Tow Truck,1967,S,0
3320-1,Austrian Player polybag,1998,S,0
3323-1,kaufhof Promotional Set: German National Player and Ball polybag,1998,S,0
3324-1,Kaufhof Promotional Set: World Team Player and Ball polybag,1998,S,0
3325-1,Intelli-Train Gift Set,2002,S,0
33254,"Mickey Mouse Figure with Blue Overalls, Green Sleeves, Blue Cap",2000,M,0
33254b,"Mickey Mouse Figure with Blue Shirt, Red Pants (no cap)",2000,M,0
3438-1,McDonalds Restaurant,1999,S,0
3439-1,Spy Runner,2000,S,0
344-1,Bungalow,1969,S,0
344-2,Service Station,1979,S,0
3440-1,NBA Jam Session Co-Pack,2003,S,0
3442-1,"Legoland California Truck, Limited Edition",1998,S,0
3443-1,Mosaic,2000,S,0
3444-1,2 x 4 Ridge Roof Tiles Steep Sloped Black,2000,S,0
3445-1,2 x 4 Ridge Roof Tiles Steep Sloped Red,2000,S,0
3446-1,2 x 2 Window White,2000,S,0
3447-1,1 x 3 x 4 Wall Element Transparent Blue (Train Window),2000,S,0
3448-1,1 x 4 x 5 Black Window Frames with Clear Panes,2000,S,0
3449-1,1 x 4 x 6 Black Door Frame with Transparent Blue Panes,2000,S,0
345-1,House with Mini Wheel Car,1969,S,0
345-2,Basic Building Set Specially For Her,1993,S,0
3450-1,Statue of Liberty,2000,S,0
3451-1,Sopwith Camel,2001,S,0
3453-1,2 x 2 Black Bricks,2000,S,0
3454-1,2 x 2 Light Gray Bricks,2003,S,0
3455-1,2 x 2 White Bricks,2003,S,0
3456-1,2 x 2 Dark Green Bricks,2000,S,0
3457-1,2 x 2 Red Bricks,2000,S,0
3458-1,2 x 4 Black Bricks,2000,S,0
3459-1,2 x 4 Light Gray Bricks,2003,S,0
346-1,Jumbo Jet,1970,S,0
346-2,House with Car,1969,S,0
3460-1,2 x 4 White Bricks,2003,S,0
3461-1,2 x 4 Dark Green Bricks,2000,S,0
3462-1,2 x 4 Red Bricks,2000,S,0
3463-1,2 x 8 Black Bricks,2000,S,0
3464-1,2 x 8 Light Gray Bricks,2003,S,0
3465-1,2 x 8 White Bricks,2003,S,0
3466-1,2 x 8 Dark Green Bricks,2000,S,0
3467-1,2 x 8 Red Bricks,2000,S,0
3468-1,1 x 4 Black Bricks,2000,S,0
3469-1,1 x 4 Light Gray Bricks,2003,S,0
347-1,Fire Station with Mini Cars,1970,S,0
347-2,Basic Building Set,1987,S,0
347-3,Doc Davids Hospital,1979,S,0
3470-1,1 x 4 White Bricks,2003,S,0
3471-1,1 x 4 Dark Green Bricks,2000,S,0
3472-1,1 x 4 Red Bricks,2000,S,0
3473-1,1 x 6 Black Bricks,2000,S,0
3474-1,1 x 6 Light Gray Bricks,2000,S,0
3475-1,1 x 6 White Bricks,2000,S,0
3476-1,1 x 6 Dark Green Bricks,2000,S,0
3478-1,1 x 8 Black Bricks,2000,S,0
3479-1,1 x 8 Light Gray Bricks,2000,S,0
348-1,Garage with Automatic Doors,1971,S,0
348-2,Mini-Wheel Car and Truck Set,1970,S,0
3480-1,1 x 8 White Bricks,2003,S,0
3481-1,1 x 8 Dark Green Bricks,2000,S,0
3482-1,1 x 8 Red Bricks,2000,S,0
3483-1,2 x 4 Black Plates,2000,S,0
3484-1,2 x 4 White Plates,2000,S,0
3485-1,2 x 4 Red Plates,2000,S,0
3486-1,1 x 6 Black Plates,2000,S,0
3487-1,1 x 6 White Plates,2000,S,0
3488-1,1 x 6 Red Plates,2000,S,0
3489-1,2 x 8 Black Plates polybag,2000,S,0
349-2,Mini-Wheel Construction Set,1971,S,0
3490-1,2 x 8 White Plates,2000,S,0
3491-1,2 x 8 Red Plates,2000,S,0
3492-1,2 x 2 Black Smooth Tiles,2000,S,0
3493-1,2 x 2 White Smooth Tiles,2000,S,0
3494-1,2 x 2 Red Smooth Tiles,2000,S,0
3497-1,2 x 4 Roof Tile Black,2003,S,0
3498-1,2 x 4 Roof Tile Red,2000,S,0
3499-1,Small Spruce Trees,2000,S,0
350-3,Town Hall with Leonard Lion & Friends,1979,S,0
3500-1,Kobe Bryant polybag,2003,S,0
3501-1,Jet-Car,1998,S,0
3502-1,Bi-Wing,1998,S,0
3503-1,Mini-Sonic,1998,S,0
3504-1,Hook-Truck,1998,S,0
3505-1,Aeroplane,1999,S,0
3506-1,Motorbike,1999,S,0
3507-1,1 x 4 x 3 Wall Element Clear,2001,S,0
3508-1,1 x 4 x 5 Black Window Frame with Blue Pane,2001,S,0
351-1,Loader Hopper with Truck,1971,S,0
3510-1,Znap polybag,1998,S,0
3510-2,Znap polybag in Dealer Promotion Cardboard Pack,1998,S,0
3511-1,Funny Crocodile,2003,S,0
3512-1,Funny Giraffe,2003,S,0
3513-1,Funny Lion,2003,S,0
3514-1,Rhino and Lion,2003,S,0
3515-1,African Adventures,2003,S,0
3517-1,Blue Deer,2003,S,0
3518-1,Yellow Duck,2003,S,0
3519-1,Green Parrot,2003,S,0
352-1,Windmill and Lorry,1972,S,0
3520-1,Forklift,1999,S,0
3521-1,Racer,1999,S,0
3529-1,Pau Gasol polybag,2003,S,0
353-1,Terrace House with Car and Garage,1972,S,0
3530-1,Tony Parker polybag,2003,S,0
3531-1,Tri-Bike,1998,S,0
3532-1,Jet-Ski,1998,S,0
3535-1,Skateboard Street Park,2003,S,0
3536-1,Snowboard Big Air Comp,2003,S,0
3537-1,Skateboard Vert Park Challenge,2003,S,0
3538-1,Snowboard Boarder Cross Race,2003,S,0
354-1,Police Heliport,1972,S,0
3540-1,Puck Passer,2003,S,0
3541-1,Slap Shot,2003,S,0
3542-1,Flip Shot,2003,S,0
3543-1,Slammer Goalie,2003,S,0
3544-1,Hockey Game Set,2003,S,0
3545-1,Hockey Puck Feeder,2003,S,0
3548-1,Slam Dunk Trainer,2003,S,0
3548-2,Slam Dunk Trainer Kabaya Version,2003,S,0
3549-1,Practice Shooting,2003,S,0
3549-2,Practice Shooting Kabaya Version,2003,S,0
355-1,Town Center Set with Roadways,1972,S,0
355-2,Basic Set,1981,S,0
3550-1,Jump and Shoot,2003,S,0
3550-2,Jump and Shoot Kabaya Version,2003,S,0
3551-1,Dino-Jet,1998,S,0
3552-1,Hover Sub with motor,1998,S,0
3554-1,Helicopter,1999,S,0
3557-1,Blue Player & Goal,2003,S,0
3558-1,Red Player & Goal,2003,S,0
3559-1,Red & Blue Player,2003,S,0
356-1,Swiss Villa,1973,S,0
356-2,Basic Building Set with Storage Case,1987,S,0
3560-1,NBA Collectors #1,2003,S,0
3561-1,NBA Collectors #2,2003,S,0
3562-1,NBA Collectors #3,2003,S,0
3563-1,NBA Collectors #4,2003,S,0
3564-1,NBA Collectors #5,2003,S,0
3565-1,NBA Collectors #6,2003,S,0
3566-1,NBA Collectors #7,2003,S,0
3567-1,NBA Collectors #8,2003,S,0
3568-1,Soccer Target Practice,2006,S,0
3569-1,Grand Soccer Stadium,2006,S,0
357-1,Fire Station,1973,S,0
357-2,Basic Building Set,1987,S,0
3570-1,Street Soccer,2006,S,0
3571-1,Blackmobile with motor,1998,S,0
3573-1,Soccer Player #3 Goalie Adidas Super Goalie Promotional polybag,2007,S,0
35735pb01,"Duplo Figure, Disney Princess, Mrs. Potts Duplo Utensil Teapot",2018,M,0
3578-1,NHL Championship Challenge,2004,S,0
3579-1,Street Hockey,2004,S,0
358-1,Rocket Base,1973,S,0
3581-1,Formula Z Car in Storage Case,1998,S,0
3584-1,Rapid Return,2003,S,0
3585-1,Snowboard Super Pipe,2003,S,0
3586-1,Stunt Plane,2003,S,0
3587-1,Mini Dozer,2003,S,0
3588-1,Heavy Truck,2003,S,0
3589-1,Chopper,2003,S,0
359-1,Environment Plate,1972,S,0
3590-1,Drill,2003,S,0
3591-1,Heli-Transport / Rota-Beast,1998,S,0
3594-1,Bobs Workshop,2009,S,0
3595-1,Scoop at Bobland Bay,2009,S,0
3596-1,Muck Can Do It,2009,S,0
3597-1,Lofty and Dizzy Hard at Work,2009,S,0
3598-1,XXL 2000 Canister,2005,S,0
3599-1,XXL 250 Canister,2005,S,0
36-1,Small Tractor Tires,1977,S,0
360-1,Gravel Quarry,1974,S,0
360-2,Ambulance,1971,S,0
3600-1,Build Your Own House Tub,2005,S,0
3601-1,Elton Elephant,1981,S,0
3602-1,Bianca Lamb and Stroller,1980,S,0
3603-1,Boris Bulldog and Mailbox,1981,S,0
3604-1,Marc Monkey and Wheelbarrow,1980,S,0
3605-1,Ricky Raccoon and his Scooter,1980,S,0
3605-2,Birthday Party,2002,S,0
3606-1,Rescue Service,2002,S,0
3607-1,Police Action,2002,S,0
3608-1,Playground,2002,S,0
3609-1,Beach House,2002,S,0
361-1,Tea Garden Cafe with Bakers Van,1974,S,0
1098-1,Hang Glider,1998,S,0
2883-1,Boat,1997,S,0
361-2,Garage,1979,S,0
361-3,Tow Truck,1971,S,0
3610-1,Campsite,2002,S,0
3611-1,Road Worker Truck,2002,S,0
3612-1,Wildlife Animals,2002,S,0
3613-1,Fire Rescue,2002,S,0
3614-1,Racing,2002,S,0
3615-1,Percy Pigs Wheelbarrow,1981,S,0
3615-2,Theatre Stories,2002,S,0
3616-1,On the Move Police Station,2002,S,0
3617-1,On the Move Hospital,2002,S,0
3618-1,Family Farm,2002,S,0
3626-1,Roger Raccoons Sports Car,1983,S,0
3627-1,Bonnie Rabbits Flower Truck,1983,S,0
3628-1,Perry Panda & Chester Chimp,1981,S,0
3629-1,Barney Bear,1981,S,0
363-1,Hospital with Figures,1975,S,0
363-2,Antique Car,1971,S,0
3630-1,Sports Airplane,1984,S,0
3631-1,Orchestra,1985,S,0
3633-1,Motor Boat,1986,S,0
3634-1,Charlie Crows Carry-All,1980,S,0
3635-1,Bonnie Bunnys Camper,1981,S,0
3636-1,Bedroom,1987,S,0
3637-1,Gertrude Goats Painters Truck,1983,S,0
3638-1,Buster Bulldogs Fire Engine,1983,S,0
3639-1,Police Car,1984,S,0
364-1,Harbour Scene,1975,S,0
3641-1,Car & Camper,1985,S,0
3642-1,Fire Engine,1985,S,0
3643-1,Police Van,1985,S,0
3644-1,Mayors Car,1986,S,0
3645-1,Classroom,1987,S,0
3646-1,Kitchen,1988,S,0
3647-1,School Room,1989,S,0
3648-1,Police Chase,2011,S,0
365-1,Wild West Scene,1975,S,0
365-2,Build-N-Store Chest,1990,S,0
3650-1,First Rollabout,2002,S,0
3651-1,Friends,2002,S,0
3652-1,Ladybird Collection,2002,S,0
3654-1,Country Cottage,1982,S,0
3655-1,Fire Action,2003,S,0
3656-1,Police Action,2003,S,0
3657-1,Fire Fighters,2003,S,0
3658-1,Police Helicopter,2011,S,0
366-1,Basic Set,1981,S,0
3661-1,Bank & Money Transfer,2011,S,0
3663-1,Max Mouses Carousel,1989,S,0
3664-1,Police Station,1984,S,0
3665-1,Ice Cream with Scooter,1980,S,0
3666-1,Petrol Station,1982,S,0
3667-1,Bakery Shoppe,1982,S,0
3668-1,Merry-Go-Round,1986,S,0
3669-1,Fire and Police Headquarters,1982,S,0
367-1,Moon Landing,1975,S,0
367-2,Mini-Airport and Vehicles,1970,S,0
3670-1,Service Station,1984,S,0
3671-1,Airport,1984,S,0
3672-1,Hotel / Restaurant,1982,S,0
3673-1,Steamboat,1985,S,0
3674-1,Bonnie Bunnys New House,1987,S,0
3675-1,General Store,1987,S,0
3676-1,Catherine Cats Fun Park,1989,S,0
3677-1,Red Cargo Train,2011,S,0
3678-1,The Fabuland House,1982,S,0
3679-1,Mill with Shop,1986,S,0
368-1,Taxi Station,1976,S,0
3680-1,Camping Caravan,1988,S,0
3681-1,Amusement Park,1985,S,0
3682-1,Fire Station,1987,S,0
3683-1,Amusement Park,1988,S,0
369-1,Coast Guard Station,1976,S,0
3695-1,Fabuland Minifigure Retailer Box 194510,1982,S,0
3696-1,Tow-Me Truck,2003,S,0
3697-1,Fearless Fire Fighter,2003,S,0
3698-1,Friendly Police Car,2003,S,0
3699-1,Happy Constructor,2003,S,0
37-1,Small Wheels,1977,S,0
370-1,Police Headquarters,1976,S,0
3700-1,Emergency Vehicles Set,2003,S,0
3701-1,Fisherman Cornelius Cat,1982,S,0
3703-1,Peter Pig the Cook,1982,S,0
3704-1,Marjorie Mouse,1982,S,0
3706-1,Elmer Elephant,1982,S,0
3707-1,Clover Cow,1982,S,0
3708-1,Rufus Rabbit,1982,S,0
3709-1,"Henry Horse, Carpenter",1983,S,0
371-1,Tipper Truck,1971,S,0
371-2,Motorized Truck Set,1967,S,0
371-3,Seaplane,1977,S,0
3710-1,Peter Panda Takes a Bath,1983,S,0
40303-1,Vehicle Set polybag,2018,S,0
3711-1,Pierre Pig and His Tuba,1984,S,0
3712-1,Robby Rabbit and Accordion,1984,S,0
3713-1,Drummer Gabriel Monkey,1984,S,0
3714-1,Bricklayer Oscar Orangutan,1985,S,0
3715-1,Flower Stand,1985,S,0
3716-1,Small Office,1985,S,0
3717-1,Fisherman,1985,S,0
3718-1,Small Cafe,1986,S,0
3719-1,Bus Stop,1987,S,0
372-1,Texas Rangers,1977,S,0
372-2,Tow Truck,1971,S,0
3721-1,Clive Crocodile on Skateboard,1988,S,0
3722-1,"Treasure Tomb, TRU exclusive",1998,S,0
3722-2,Treasure Tomb,1998,S,0
3723-1,Minifigure,2000,S,0
3724-1,Dragon,2001,S,0
3725-1,1 x 2 Brick Light Gray,2003,S,0
3726-1,1 x 2 Brick Dark Gray,2003,S,0
3727-1,1 x 2 Brick Tan,2000,S,0
sw0639,Captain Tarpals,2015,M,4
sw1245,"Boba Fett - Repainted Beskar Armor, Jet Pack",2023,M,4
3729-1,2 x 4 Dark Gray Bricks,2000,S,0
373-1,Offshore Rig with Fuel Tanker,1977,S,0
373-2,Ambulance,1971,S,0
3730-1,2 x 4 Tan Bricks,2000,S,0
3731-1,Pumpkin Pack polybag,2000,S,0
3732-1,Castle Expander Pack,2000,S,0
3733-1,Gray Windows with Clear Panes,2000,S,0
3734-1,Train Windows with Panes Blue,2000,S,0
3735-1,Gray Train Doors with Panes,2000,S,0
3736-1,Blue Train Doors with Panes,2000,S,0
3737-1,Train Accessories,2000,S,0
3738-1,Large Spruce Trees,2000,S,0
3739-1,Blacksmith Shop,2002,S,0
374-2,Fire Engine,1971,S,0
3740-1,Small Locomotive,2001,S,0
3741-1,Large Locomotive (base unit without color trim elements),2001,S,0
3742-1,Tender Basis (without color trim elements),2001,S,0
3743-1,Locomotive Blue Bricks,2001,S,0
3744-1,Locomotive Green Bricks,2001,S,0
3745-1,Locomotive Black Bricks,2001,S,0
3746-1,Locomotive Brown Bricks,2001,S,0
3747-1,Locomotive Gray Bricks,2001,S,0
3748-1,Light Unit for Train,2001,S,0
375-1,Deluxe Basic Set,1966,S,0
375-2,Castle,1978,S,0
375-3,Refrigerator Truck and Trailer,1971,S,0
3750-1,Life on Mars Accessories,2001,S,0
3751-1,1 x 2 Brown Bricks,2003,S,0
3752-1,1 x 6 Brown Bricks,2002,S,0
3753-1,2 x 2 Brown Bricks,2003,S,0
3754-1,2 x 4 Brown Bricks,2003,S,0
3755-1,2 x 4 Roof Tile Brown,2003,S,0
3756-1,2 x 4 Brown Ridge Roof Tiles Steep Sloped,2003,S,0
3758-1,35th Anniversary Bucket,1998,S,0
3759-1,35th Anniversary Tub,1998,S,0
376-1,Low-Loader with Excavator,1971,S,0
376-2,Town House with Garden,1978,S,0
3760-1,35th Anniversary Bucket,1998,S,0
3761-1,35th Anniversary Tub,1998,S,0
3762-1,Bucket,1998,S,0
3763-1,35 Year Anniversary Tub,1998,S,0
377-1,Shell Service Station,1978,S,0
377-2,Crane with Float Truck,1971,S,0
3770-1,My First Train,2005,S,0
3771-1,Train Starter Set,2005,S,0
3772-1,Deluxe Train Set,2005,S,0
3773-1,Level Crossing,2005,S,0
3774-1,Bridge,2005,S,0
3775-1,Switching Tracks,2005,S,0
3778-1,Station,2005,S,0
378-1,Tractor,1972,S,0
3781-1,Maximillian Mouse,1982,S,0
3782-1,Photographer Patrick Parrot,1982,S,0
3784-1,Hugo Hog the Tinker,1982,S,0
3786-1,Buzzy Bulldog the Postman,1982,S,0
3787-1,"Hannah Hippopotamus, Gardener",1983,S,0
3788-1,Paulette Poodles Living Room,1983,S,0
3789-1,Police Motorcycle,1984,S,0
379-1,Bus Station,1979,S,0
379-2,Car and Caravan,1972,S,0
3791-1,William Walrus,1984,S,0
3794-1,Police Motorcycle,1985,S,0
3795-1,Kitchen,1985,S,0
3796-1,Small Bakery,1986,S,0
3797-1,Fire Chief Barty Bulldog,1987,S,0
3798-1,Hannas Garden,1988,S,0
38-1,Open Stud Round Bricks (1 x 1),1977,S,0
380-1,Village Set,1971,S,0
3800-1,Ultimate Builders Set,2001,S,0
3801-1,Ultimate Accessory Set,2000,S,0
38014pb01,"Chip Potts Minifigure, Utensil Tea Cup",2020,M,0
3803-1,Robotics Invention System Upgrade Kit (1.5),1999,S,0
3804-1,"Robotics Invention System, Version 2.0",2001,S,0
3806-1,Gigamesh G60,2002,S,0
3807-1,Snaptrax S45,2002,S,0
3808-1,Shadowstrike S70,2002,S,0
3809-1,Technojaw T55,2002,S,0
381-1,Lorry and Fork Lift Truck,1973,S,0
381-2,Police Headquarters,1979,S,0
3815-1,Heroic Heroes of the Deep,2011,S,0
3816-1,Glove World,2011,S,0
3817-1,The Flying Dutchman,2012,S,0
3818-1,Bikini Bottom Undersea Party,2012,S,0
382-1,Breakdown Truck and Car,1973,S,0
3825-1,Krusty Krab,2006,S,0
3826-1,Build-A-Bob,2006,S,0
3827-1,Adventures in Bikini Bottom,2006,S,0
3828-1,Air Temple,2006,S,0
3829-1,Fire Nation Ship,2006,S,0
383-1,Truck with Excavator,1973,S,0
383-2,Knights Tournament,1979,S,0
3830-1,The Bikini Bottom Express,2008,S,0
3831-1,Rocket Ride,2008,S,0
3832-1,The Emergency Room,2008,S,0
3833-1,Krusty Krab Adventures,2009,S,0
3834-1,Good Neighbors at Bikini Bottom,2009,S,0
3835-1,Robo Champ,2009,S,0
3836-1,Magikus,2009,S,0
3837-1,Monster 4,2009,S,0
3838-1,Lava Dragon,2009,S,0
3839-1,Race 3000,2009,S,0
384-1,London Bus,1973,S,0
3840-1,Pirate Code,2009,S,0
3841-1,Minotaurus,2009,S,0
3842-1,Lunar Command,2009,S,0
3843-1,Ramses Pyramid,2009,S,0
3844-1,Creationary,2009,S,0
3845-1,Wild Wool / Shave a Sheep,2010,S,0
3846-1,UFO Attack,2010,S,0
3847-1,Magma Monster,2010,S,0
3848-1,Pirate Plank,2010,S,0
3849-1,Orient Bazaar,2010,S,0
385-1,Jeep CJ-5,1976,S,0
385-2,Build-N-Store Chest,1990,S,0
3850-1,Meteor Strike,2010,S,0
11954-1,UFO polybag,2021,S,0
3850001-1,LEGO Brand Store Pick-a-Model - Crocodile blister pack,2015,S,0
3850002-1,LEGO Brand Store Pick-a-Model - Car blister pack,2015,S,0
3850003-1,LEGO Brand Store Pick-a-Model - Giraffes blister pack,2015,S,0
3850004-1,LEGO Brand Store Pick-a-Model - Biplane blister pack,2015,S,0
3850005-1,LEGO Brand Store Pick-a-Model - Panda blister pack,2015,S,0
3850006-1,LEGO Brand Store Pick-a-Model - Jeep blister pack,2015,S,0
3850007-1,LEGO Brand Store Pick-a-Model - Elephant blister pack,2016,S,0
3850008-1,LEGO Brand Store Pick-a-Model - Jet blister pack,2016,S,0
3850010-1,LEGO Brand Store Pick-a-Model - Butterfly blister pack,2016,S,0
3850011-1,LEGO Brand Store Pick-a-Model - Statue of Liberty blister pack,2016,S,0
3850012-1,LEGO Brand Store Pick-a-Model - Truck blister pack,2016,S,0
3850013-1,LEGO Brand Store Pick-a-Model - Turtle blister pack,2016,S,0
40171-1,Hedgehog Storage,2017,S,0
40174-1,LEGO Chess,2017,S,0
40175-1,{Policeman with Cookie and Stinger} polybag,2017,S,0
40176-1,Scarif Stormtrooper polybag,2017,S,0
40177-1,City Jungle Explorer Kit polybag,2017,S,0
40178-1,Iconic VIP Set polybag,2017,S,0
40179-1,Personalised Mosaic Portrait,2016,S,0
4018-1,Ship,2001,S,0
40180-1,"Bricktober Theater 2014 Toys ""R"" Us Exclusive",2014,S,0
40181-1,"Bricktober Pizza Place 2014 Toys ""R"" Us Exclusive",2014,S,0
40182-1,"Bricktober Fire Station 2014 Toys ""R"" Us Exclusive",2014,S,0
40183-1,"Bricktober Town Hall 2014 Toys ""R"" Us Exclusive",2014,S,0
40186-1,Year of the Pig,2019,S,0
40187-1,Flower Display,2018,S,0
40188-1,Pencil Holder,2018,S,0
4019-1,Aeroplane,2001,S,0
40190-1,Ferrari F138 polybag,2014,S,0
40191-1,Ferrari F12 Berlinetta polybag,2014,S,0
40192-1,Ferrari 250 GTO polybag,2014,S,0
40193-1,Ferrari 512 S polybag,2014,S,0
40194-1,Finish Line & Podium polybag,2014,S,0
40195-1,Shell Station polybag,2014,S,0
40196-1,Shell Tanker polybag,2014,S,0
40197-1,Wedding Favor Set 2018,2018,S,0
40198-1,LEGO Ludo Game,2018,S,0
40199-1,Billund Airport {Reissue},2018,S,0
